"HF:Financing scheme","HC:Function","HP:Provider","MEASURE:Measure","LOCATION:Country","TIME:Year","Unit Code:Unit","PowerCode Code:PowerCode","Reference Period Code:Reference Period","MSR:Value","Flag Codes:Flags"
"HF2HF3:Voluntary schemes/household out-of-pocket payments","HC1HC2:Curative and rehabilitative care","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","GRC:Greece","2010","USD:US Dollar","0:Units",,563.922,
"HF2HF3:Voluntary schemes/household out-of-pocket payments","HC1HC2:Curative and rehabilitative care","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","GRC:Greece","2011","USD:US Dollar","0:Units",,537.314,
"HF2HF3:Voluntary schemes/household out-of-pocket payments","HC1HC2:Curative and rehabilitative care","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","GRC:Greece","2012","USD:US Dollar","0:Units",,470.535,
"HF2HF3:Voluntary schemes/household out-of-pocket payments","HC1HC2:Curative and rehabilitative care","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","GRC:Greece","2013","USD:US Dollar","0:Units",,468.955,
"HF2HF3:Voluntary schemes/household out-of-pocket payments","HC1HC2:Curative and rehabilitative care","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","GRC:Greece","2014","USD:US Dollar","0:Units",,498.374,
"HF2HF3:Voluntary schemes/household out-of-pocket payments","HC1HC2:Curative and rehabilitative care","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","GRC:Greece","2015","USD:US Dollar","0:Units",,511.288,
"HF2HF3:Voluntary schemes/household out-of-pocket payments","HC1HC2:Curative and rehabilitative care","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","GRC:Greece","2016","USD:US Dollar","0:Units",,519.214,
"HF2HF3:Voluntary schemes/household out-of-pocket payments","HC1HC2:Curative and rehabilitative care","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","GRC:Greece","2017","USD:US Dollar","0:Units",,538.783,
"HF2HF3:Voluntary schemes/household out-of-pocket payments","HC1HC2:Curative and rehabilitative care","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","GRC:Greece","2018","USD:US Dollar","0:Units",,602.788,
"HF2HF3:Voluntary schemes/household out-of-pocket payments","HC1HC2:Curative and rehabilitative care","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","GRC:Greece","2019","USD:US Dollar","0:Units",,572.277,
"HF1:Government/compulsory schemes","HC1HC2:Curative and rehabilitative care","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","HUN:Hungary","2010","USD:US Dollar","0:Units",,582.412,
"HF1:Government/compulsory schemes","HC1HC2:Curative and rehabilitative care","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","HUN:Hungary","2011","USD:US Dollar","0:Units",,604.314,
"HF1:Government/compulsory schemes","HC1HC2:Curative and rehabilitative care","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","HUN:Hungary","2012","USD:US Dollar","0:Units",,646.084,
"HF1:Government/compulsory schemes","HC1HC2:Curative and rehabilitative care","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","HUN:Hungary","2013","USD:US Dollar","0:Units",,700.281,
"HF1:Government/compulsory schemes","HC1HC2:Curative and rehabilitative care","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","HUN:Hungary","2014","USD:US Dollar","0:Units",,718.123,
"HF1:Government/compulsory schemes","HC1HC2:Curative and rehabilitative care","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","HUN:Hungary","2015","USD:US Dollar","0:Units",,746.393,
"HF1:Government/compulsory schemes","HC1HC2:Curative and rehabilitative care","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","HUN:Hungary","2016","USD:US Dollar","0:Units",,785.059,
"HF1:Government/compulsory schemes","HC1HC2:Curative and rehabilitative care","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","HUN:Hungary","2017","USD:US Dollar","0:Units",,815.447,
"HF1:Government/compulsory schemes","HC1HC2:Curative and rehabilitative care","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","HUN:Hungary","2018","USD:US Dollar","0:Units",,869.793,
"HF1:Government/compulsory schemes","HC1HC2:Curative and rehabilitative care","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","HUN:Hungary","2019","USD:US Dollar","0:Units",,870.72,
"HF1:Government/compulsory schemes","HCTOT:Current expenditure on health (all functions)","HP4:Providers of ancillary services","PPPPER:Per capita, current prices, current PPPs","HUN:Hungary","2010","USD:US Dollar","0:Units",,53.661,
"HF1:Government/compulsory schemes","HCTOT:Current expenditure on health (all functions)","HP4:Providers of ancillary services","PPPPER:Per capita, current prices, current PPPs","HUN:Hungary","2011","USD:US Dollar","0:Units",,52.881,
"HF1:Government/compulsory schemes","HCTOT:Current expenditure on health (all functions)","HP4:Providers of ancillary services","PPPPER:Per capita, current prices, current PPPs","HUN:Hungary","2012","USD:US Dollar","0:Units",,50.79,
"HF1:Government/compulsory schemes","HCTOT:Current expenditure on health (all functions)","HP4:Providers of ancillary services","PPPPER:Per capita, current prices, current PPPs","HUN:Hungary","2013","USD:US Dollar","0:Units",,49.36,
"HF1:Government/compulsory schemes","HCTOT:Current expenditure on health (all functions)","HP4:Providers of ancillary services","PPPPER:Per capita, current prices, current PPPs","HUN:Hungary","2014","USD:US Dollar","0:Units",,51.067,
"HF1:Government/compulsory schemes","HCTOT:Current expenditure on health (all functions)","HP4:Providers of ancillary services","PPPPER:Per capita, current prices, current PPPs","HUN:Hungary","2015","USD:US Dollar","0:Units",,49.115,
"HF1:Government/compulsory schemes","HCTOT:Current expenditure on health (all functions)","HP4:Providers of ancillary services","PPPPER:Per capita, current prices, current PPPs","HUN:Hungary","2016","USD:US Dollar","0:Units",,52.266,
"HF1:Government/compulsory schemes","HCTOT:Current expenditure on health (all functions)","HP4:Providers of ancillary services","PPPPER:Per capita, current prices, current PPPs","HUN:Hungary","2017","USD:US Dollar","0:Units",,55.627,
"HF1:Government/compulsory schemes","HCTOT:Current expenditure on health (all functions)","HP4:Providers of ancillary services","PPPPER:Per capita, current prices, current PPPs","HUN:Hungary","2018","USD:US Dollar","0:Units",,62.518,
"HF1:Government/compulsory schemes","HCTOT:Current expenditure on health (all functions)","HP4:Providers of ancillary services","PPPPER:Per capita, current prices, current PPPs","HUN:Hungary","2019","USD:US Dollar","0:Units",,60.967,
"HFTOT:All financing schemes","HC6:Preventive care","HP1:Hospitals","PPPPER:Per capita, current prices, current PPPs","GRC:Greece","2010","USD:US Dollar","0:Units",,0.025,
"HFTOT:All financing schemes","HC6:Preventive care","HP1:Hospitals","PPPPER:Per capita, current prices, current PPPs","GRC:Greece","2011","USD:US Dollar","0:Units",,0.003,
"HFTOT:All financing schemes","HC6:Preventive care","HP1:Hospitals","PPPPER:Per capita, current prices, current PPPs","GRC:Greece","2015","USD:US Dollar","0:Units",,0.003,
"HFTOT:All financing schemes","HC6:Preventive care","HP1:Hospitals","PPPPER:Per capita, current prices, current PPPs","GRC:Greece","2017","USD:US Dollar","0:Units",,0.002,
"HFTOT:All financing schemes","HC6:Preventive care","HP1:Hospitals","PPPPER:Per capita, current prices, current PPPs","GRC:Greece","2018","USD:US Dollar","0:Units",,0.001,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP4:Providers of ancillary services","PPPPER:Per capita, current prices, current PPPs","HUN:Hungary","2010","USD:US Dollar","0:Units",,61.067,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP4:Providers of ancillary services","PPPPER:Per capita, current prices, current PPPs","HUN:Hungary","2011","USD:US Dollar","0:Units",,60.599,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP4:Providers of ancillary services","PPPPER:Per capita, current prices, current PPPs","HUN:Hungary","2012","USD:US Dollar","0:Units",,58.284,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP4:Providers of ancillary services","PPPPER:Per capita, current prices, current PPPs","HUN:Hungary","2013","USD:US Dollar","0:Units",,56.863,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP4:Providers of ancillary services","PPPPER:Per capita, current prices, current PPPs","HUN:Hungary","2014","USD:US Dollar","0:Units",,58.533,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP4:Providers of ancillary services","PPPPER:Per capita, current prices, current PPPs","HUN:Hungary","2015","USD:US Dollar","0:Units",,57.167,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP4:Providers of ancillary services","PPPPER:Per capita, current prices, current PPPs","HUN:Hungary","2016","USD:US Dollar","0:Units",,67.246,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP4:Providers of ancillary services","PPPPER:Per capita, current prices, current PPPs","HUN:Hungary","2017","USD:US Dollar","0:Units",,70.401,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP4:Providers of ancillary services","PPPPER:Per capita, current prices, current PPPs","HUN:Hungary","2018","USD:US Dollar","0:Units",,77.162,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP4:Providers of ancillary services","PPPPER:Per capita, current prices, current PPPs","HUN:Hungary","2019","USD:US Dollar","0:Units",,78.653,
"HF1:Government/compulsory schemes","HC7:Governance and health system and financing administration","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","GRC:Greece","2010","USD:US Dollar","0:Units",,22.399,
"HF1:Government/compulsory schemes","HC7:Governance and health system and financing administration","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","GRC:Greece","2011","USD:US Dollar","0:Units",,21.568,
"HF1:Government/compulsory schemes","HC7:Governance and health system and financing administration","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","GRC:Greece","2012","USD:US Dollar","0:Units",,20.73,
"HF1:Government/compulsory schemes","HC7:Governance and health system and financing administration","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","GRC:Greece","2013","USD:US Dollar","0:Units",,21.579,
"HF1:Government/compulsory schemes","HC7:Governance and health system and financing administration","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","GRC:Greece","2014","USD:US Dollar","0:Units",,29.398,
"HF1:Government/compulsory schemes","HC7:Governance and health system and financing administration","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","GRC:Greece","2015","USD:US Dollar","0:Units",,20.471,
"HF1:Government/compulsory schemes","HC7:Governance and health system and financing administration","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","GRC:Greece","2016","USD:US Dollar","0:Units",,23.14,
"HF1:Government/compulsory schemes","HC7:Governance and health system and financing administration","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","GRC:Greece","2017","USD:US Dollar","0:Units",,21.888,
"HF1:Government/compulsory schemes","HC7:Governance and health system and financing administration","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","GRC:Greece","2018","USD:US Dollar","0:Units",,23.224,
"HF1:Government/compulsory schemes","HC7:Governance and health system and financing administration","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","GRC:Greece","2019","USD:US Dollar","0:Units",,23.551,
"HF1:Government/compulsory schemes","HC4:Ancillary services (non-specified by function)","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","GRC:Greece","2010","USD:US Dollar","0:Units",,57.362,
"HF1:Government/compulsory schemes","HC4:Ancillary services (non-specified by function)","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","GRC:Greece","2011","USD:US Dollar","0:Units",,60.092,
"HF1:Government/compulsory schemes","HC4:Ancillary services (non-specified by function)","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","GRC:Greece","2012","USD:US Dollar","0:Units",,38.183,
"HF1:Government/compulsory schemes","HC4:Ancillary services (non-specified by function)","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","GRC:Greece","2013","USD:US Dollar","0:Units",,58.096,
"HF1:Government/compulsory schemes","HC4:Ancillary services (non-specified by function)","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","GRC:Greece","2014","USD:US Dollar","0:Units",,59.541,
"HF1:Government/compulsory schemes","HC4:Ancillary services (non-specified by function)","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","GRC:Greece","2015","USD:US Dollar","0:Units",,67.892,
"HF1:Government/compulsory schemes","HC4:Ancillary services (non-specified by function)","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","GRC:Greece","2016","USD:US Dollar","0:Units",,41.894,
"HF1:Government/compulsory schemes","HC4:Ancillary services (non-specified by function)","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","GRC:Greece","2017","USD:US Dollar","0:Units",,61.124,
"HF1:Government/compulsory schemes","HC4:Ancillary services (non-specified by function)","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","GRC:Greece","2018","USD:US Dollar","0:Units",,35.977,
